Time,wht_CumulativeDeaths,wht_population,wht_deaths,wht_death_pctof_racepop,blk_CumulativeDeaths,blk_population,blk_deaths,blk_death_pctof_racepop,ltn_CumulativeDeaths,ltn_population,ltn_deaths,ltn_death_pctof_racepop,asn_CumulativeDeaths,asn_population,asn_deaths,asn_death_pctof_racepop,tier_status,tier_decrease,tier_increase
31-Jul-2021,164,354423,0.571428571428571,0.000161227846790014,47,43782,0,0,115,133314,0,0,213,298108,0,0,5,0,0
01-Aug-2021,164,354423,0.714285714285714,0.000201534808487518,47,43782,0,0,115,133314,0,0,213,298108,0,0,5,0,0
02-Aug-2021,164,354423,0.714285714285714,0.000201534808487518,47,43782,0,0,115,133314,0,0,213,298108,0.142857142857143,4.79212711021317e-05,5,0,0
03-Aug-2021,166,354423,0.428571428571429,0.000120920885092511,47,43782,0,0,115,133314,0,0,213,298108,0.142857142857143,4.79212711021317e-05,5,0,0
04-Aug-2021,167,354423,0.428571428571429,0.000120920885092511,47,43782,0,0,115,133314,0,0,213,298108,0.142857142857143,4.79212711021317e-05,5,0,0
05-Aug-2021,167,354423,0.428571428571429,0.000120920885092511,47,43782,0,0,115,133314,0,0,214,298108,0.142857142857143,4.79212711021317e-05,5,0,0
06-Aug-2021,167,354423,0.428571428571429,0.000120920885092511,47,43782,0,0,115,133314,0,0,214,298108,0.142857142857143,4.79212711021317e-05,5,0,0
07-Aug-2021,167,354423,0.285714285714286,8.0613923395007e-05,47,43782,0,0,115,133314,0,0,214,298108,0.142857142857143,4.79212711021317e-05,5,0,0
08-Aug-2021,167,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0,0,214,298108,0.142857142857143,4.79212711021317e-05,5,0,0
09-Aug-2021,167,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0,0,214,298108,0,0,5,0,0
10-Aug-2021,168,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0,0,214,298108,0.142857142857143,4.79212711021317e-05,5,0,0
11-Aug-2021,168,354423,0.285714285714286,8.0613923395007e-05,47,43782,0,0,115,133314,0,0,214,298108,0.285714285714286,9.58425422042634e-05,5,0,0
12-Aug-2021,168,354423,0.285714285714286,8.0613923395007e-05,47,43782,0,0,115,133314,0,0,214,298108,0.428571428571429,0.000143763813306395,5,0,0
13-Aug-2021,168,354423,0.285714285714286,8.0613923395007e-05,47,43782,0,0,115,133314,0.142857142857143,0.000107158395110148,215,298108,0.428571428571429,0.000143763813306395,5,0,0
14-Aug-2021,169,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0.142857142857143,0.000107158395110148,216,298108,0.428571428571429,0.000143763813306395,5,0,0
15-Aug-2021,169,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,115,133314,0.142857142857143,0.000107158395110148,217,298108,0.428571428571429,0.000143763813306395,5,0,0
16-Aug-2021,169,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,116,133314,0.142857142857143,0.000107158395110148,217,298108,0.428571428571429,0.000143763813306395,5,0,0
17-Aug-2021,169,354423,0.142857142857143,4.03069616975035e-05,47,43782,0,0,116,133314,0.142857142857143,0.000107158395110148,217,298108,0.285714285714286,9.58425422042634e-05,5,0,0
18-Aug-2021,169,354423,0,0,47,43782,0,0,116,133314,0.142857142857143,0.000107158395110148,217,298108,0.142857142857143,4.79212711021317e-05,5,0,0
19-Aug-2021,169,354423,0,0,47,43782,0,0,116,133314,0.142857142857143,0.000107158395110148,217,298108,0,0,5,0,0
20-Aug-2021,169,354423,0,0,47,43782,0,0,116,133314,0,0,217,298108,0,0,5,0,0
21-Aug-2021,169,354423,0,0,47,43782,0,0,116,133314,0,0,217,298108,0,0,5,0,0
22-Aug-2021,169,354423,0,0,47,43782,0,0,116,133314,0,0,217,298108,0,0,5,0,0
23-Aug-2021,169,354423,0,0,47,43782,0,0,116,133314,0,0,217,298108,0,0,5,0,0
24-Aug-2021,169,354423,0,0,47,43782,0,0,116,133314,0,0,217,298108,0,0,5,0,0
