"Time","wht_git_case_count_cum","wht_git_case_pct_cum","wht_git_death_count_cum","wht_git_death_pct_cum","wht_calgov_case_count_cum","wht_calgov_case_pct_cum","wht_calgov_death_count_cum","wht_calgov_death_pct_cum","wht_calgov_case_count_daily","wht_calgov_case_count_daily_wkave","wht_calgov_case_pctchange_daily_wkave","blk_git_case_count_cum","blk_git_case_pct_cum","blk_git_death_count_cum","blk_git_death_pct_cum","blk_calgov_case_count_cum","blk_calgov_case_pct_cum","blk_calgov_death_count_cum","blk_calgov_death_pct_cum","blk_calgov_case_count_daily","blk_calgov_case_count_daily_wkave","blk_calgov_case_pctchange_daily_wkave","ltn_git_case_count_cum","ltn_git_case_pct_cum","ltn_git_death_count_cum","ltn_git_death_pct_cum","ltn_calgov_case_count_cum","ltn_calgov_case_pct_cum","ltn_calgov_death_count_cum","ltn_calgov_death_pct_cum","ltn_calgov_case_count_daily","ltn_calgov_case_count_daily_wkave","ltn_calgov_case_pctchange_daily_wkave","asn_git_case_count_cum","asn_git_case_pct_cum","asn_git_death_count_cum","asn_git_death_pct_cum","asn_calgov_case_count_cum","asn_calgov_case_pct_cum","asn_calgov_death_count_cum","asn_calgov_death_pct_cum","asn_calgov_case_count_daily","asn_calgov_case_count_daily_wkave","asn_calgov_case_pctchange_daily_wkave","ntv_git_case_count_cum","ntv_git_case_pct_cum","ntv_git_death_count_cum","ntv_git_death_pct_cum","ntv_calgov_case_count_cum","ntv_calgov_case_pct_cum","ntv_calgov_death_count_cum","ntv_calgov_death_pct_cum","ntv_calgov_case_count_daily","ntv_calgov_case_count_daily_wkave","ntv_calgov_case_pctchange_daily_wkave","mlt_git_case_count_cum","mlt_git_case_pct_cum","mlt_git_death_count_cum","mlt_git_death_pct_cum","mlt_calgov_case_count_cum","mlt_calgov_case_pct_cum","mlt_calgov_death_count_cum","mlt_calgov_death_pct_cum","mlt_calgov_case_count_daily","mlt_calgov_case_count_daily_wkave","mlt_calgov_case_pctchange_daily_wkave","pcf_git_case_count_cum","pcf_git_case_pct_cum","pcf_git_death_count_cum","pcf_git_death_pct_cum","pcf_calgov_case_count_cum","pcf_calgov_case_pct_cum","pcf_calgov_death_count_cum","pcf_calgov_death_pct_cum","pcf_calgov_case_count_daily","pcf_calgov_case_count_daily_wkave","pcf_calgov_case_pctchange_daily_wkave","aks_npi_onset","aks_npi_description","haug_npi_type","haug_npi_type_sub","haug_npi_type_subsub","haug_npi_any_onset","alldta_npi_any_onset","ltn_epiestimR","pcf_epiestimR","mlt_epiestimR","blk_epiestimR","asn_epiestimR","wht_epiestimR","ntv_epiestimR"
"02-Apr-2021",568169,0.366,17932,0.313,570279,20.2,18021,31.3,1169,849.571428571429,-0.00703756255786825,115949,0.06,3554,0.062,116474,4.1,3583,6.2,321,202.857142857143,0.0505522791628312,1563114,0.389,26613,0.465,1567947,55.6,26780,46.5,2227,1997.85714285714,-0.0302146298483263,209350,0.157,7061,0.123,194236,6.9,6772,11.8,316,252.571428571429,-0.0173819907529449,NA,NA,NA,NA,9583,0.3,205,0.4,27,15.7142857142857,0.0560894666510436,NA,NA,NA,NA,47109,1.7,781,1.4,107,135.857142857143,-0.0472367074164479,NA,NA,NA,NA,15752,0.6,343,0.6,27,16,0.0271509890659507,NA,NA,NA,NA,NA,NA,0,1.27489467470317,1.57310071425447,1.08688159416182,1.46705049449884,1.25108075526323,1.32249562961104,1.64871354282269
"03-Apr-2021",568169,0.366,17932,0.313,571125,20.2,18073,31.3,846,843.428571428571,-0.00725680342628543,115949,0.06,3554,0.062,116648,4.1,3591,6.2,174,193.428571428571,-0.0475936971230864,1563114,0.389,26613,0.465,1570215,55.6,26806,46.5,2268,1997.71428571429,-7.15077407429376e-05,209350,0.157,7061,0.123,194510,6.9,6812,11.8,274,246.285714285714,-0.0252017919739504,NA,NA,NA,NA,9592,0.3,204,0.4,9,13,-0.189620859275566,NA,NA,NA,NA,47209,1.7,760,1.3,100,131.857142857143,-0.0298848280425386,NA,NA,NA,NA,15768,0.6,347,0.6,16,13.7142857142857,-0.154150679827258,NA,NA,NA,NA,NA,NA,0,1.1911934188438,1.66882681020438,0.754387360607646,1.38486473529311,1.24004825651584,1.26140721321186,1.40718817575934
"04-Apr-2021",568169,0.366,17932,0.313,571882,20.2,18081,31.3,757,838.428571428571,-0.005945825721974,115949,0.06,3554,0.062,116831,4.1,3599,6.2,183,194.571428571429,0.00589103323723705,1563114,0.389,26613,0.465,1572022,55.6,26833,46.5,1807,1952.28571428571,-0.0230028225545933,209350,0.157,7061,0.123,194775,6.9,6844,11.9,265,248.428571428571,0.00866306313064502,NA,NA,NA,NA,9597,0.3,202,0.4,5,12,-0.0800427076735368,NA,NA,NA,NA,47356,1.7,751,1.3,147,132,0.00108283713883228,NA,NA,NA,NA,15755,0.6,342,0.6,0,12.4285714285714,-0.0984400728132524,NA,NA,NA,NA,NA,NA,0,1.0326350771729,0.603088163303316,0.872366905152649,0.933423329239983,1.08483356821071,0.955289414184431,0.526145989824297
"05-Apr-2021",568169,0.366,17932,0.313,572450,20.2,18068,31.3,568,821.428571428571,-0.020484406766939,115949,0.06,3554,0.062,116979,4.1,3603,6.2,148,191.714285714286,-0.01479316917783,1563114,0.389,26613,0.465,1573813,55.6,26850,46.5,1791,1960.85714285714,0.00438084812785622,209350,0.157,7061,0.123,194980,6.9,6860,11.9,205,255.857142857143,0.029463887706429,NA,NA,NA,NA,9606,0.3,206,0.4,9,12.5714285714286,0.0465200156348931,NA,NA,NA,NA,47422,1.7,753,1.3,66,124.857142857143,-0.0556316959861487,NA,NA,NA,NA,15766,0.6,339,0.6,11,12.2857142857143,-0.0115608224010759,NA,NA,NA,NA,NA,NA,0,0.873268220346662,0.385859015688527,0.773168426421533,0.805971136868058,0.901747739947276,0.750629865717966,0.490713928140492
"06-Apr-2021",568169,0.366,17932,0.313,573154,20.2,18107,31.3,704,821.285714285714,-0.000173928168104354,115949,0.06,3554,0.062,117180,4.1,3611,6.2,201,201,0.0472987395827618,1563114,0.389,26613,0.465,1575330,55.6,26918,46.6,1517,1995.85714285714,0.0176919081819076,209350,0.157,7061,0.123,195220,6.9,6880,11.9,240,262.428571428571,0.0253596831544138,NA,NA,NA,NA,9620,0.3,206,0.4,14,13,0.0335226920386438,NA,NA,NA,NA,47482,1.7,741,1.3,60,121.857142857143,-0.0243208281638561,NA,NA,NA,NA,15781,0.6,338,0.6,15,13.2857142857143,0.078252196899748,NA,NA,NA,NA,NA,NA,0,0.791845943095304,0.890984870251172,0.478499539709872,0.840009348556892,0.834335497907757,0.716815788561014,0.825074649777996
"07-Apr-2021",573934,0.366,18159,0.313,573934,20.2,18159,31.3,780,823.571428571429,0.00277922707986811,117337,0.06,3628,0.063,117337,4.1,3628,6.3,157,198.285714285714,-0.0135959160476391,1577681,0.389,26968,0.466,1577681,55.6,26968,46.6,2351,2081,0.04177494379846,211285,0.157,7229,0.125,195480,6.9,6894,11.9,260,262.571428571429,0.000544217700506167,NA,NA,NA,NA,9627,0.3,206,0.4,7,12.5714285714286,-0.0335226920386438,NA,NA,NA,NA,47615,1.7,740,1.3,133,112.714285714286,-0.0779932266458045,NA,NA,NA,NA,15805,0.6,335,0.6,24,15.7142857142857,0.16788087263916,NA,NA,NA,NA,NA,NA,0,0.944466786505686,1.48636866857048,0.77547042123844,0.89089340625672,0.948148825487598,0.873012092920015,0.850023766975079
"08-Apr-2021",573934,0.366,18159,0.313,574807,20.2,18214,31.4,873,813.857142857143,-0.0118654332227637,117337,0.06,3628,0.063,117558,4.1,3640,6.3,221,200.714285714286,0.0121734407010958,1577681,0.389,26968,0.466,1579840,55.6,27042,46.5,2159,2017.14285714286,-0.0311664644017142,211285,0.157,7229,0.125,195797,6.9,6923,11.9,317,268.142857142857,0.0209967336708763,NA,NA,NA,NA,9635,0.3,205,0.4,8,11.2857142857143,-0.107888962011185,NA,NA,NA,NA,47783,1.7,753,1.3,168,111.571428571429,-0.0101911710061886,NA,NA,NA,NA,15830,0.6,336,0.6,25,16.8571428571429,0.0702042586732485,NA,NA,NA,NA,NA,NA,0,1.14487387815711,1.98126811782595,1.33350812448878,0.979995870829168,1.12814194310167,1.03496587794245,0.673852158865764
"09-Apr-2021",573934,0.366,18159,0.313,576131,20.2,18254,31.3,1324,836,0.0268437626596194,117337,0.06,3628,0.063,117905,4.1,3665,6.3,347,204.428571428571,0.0183361977886047,1577681,0.389,26968,0.466,1582594,55.6,27138,46.6,2754,2092.42857142857,0.0366433042710739,211285,0.157,7229,0.125,196335,6.9,6980,12,538,299.857142857143,0.111786283234125,NA,NA,NA,NA,9678,0.3,211,0.4,43,13.5714285714286,0.184429039133519,NA,NA,NA,NA,47900,1.7,750,1.3,117,113,0.0127228179279681,NA,NA,NA,NA,15885,0.6,329,0.6,55,20.8571428571429,0.212921997242672,NA,NA,NA,NA,NA,NA,0,1.27186959546315,2.98988103445598,1.3502621097378,1.51497452759186,1.69874122980266,1.43201320279263,2.31761980763564
"10-Apr-2021",573934,0.366,18159,0.313,577428,20.2,18274,31.3,1297,900.428571428571,0.0742422273730954,117337,0.06,3628,0.063,118240,4.1,3673,6.3,335,227.428571428571,0.106617586847878,1577681,0.389,26968,0.466,1586084,55.6,27194,46.6,3490,2267,0.0801319842445354,211285,0.157,7229,0.125,196825,6.9,7008,12,490,330.714285714286,0.0979486466997015,NA,NA,NA,NA,9694,0.3,211,0.4,16,14.5714285714286,0.0710959216837304,NA,NA,NA,NA,48022,1.7,752,1.3,122,116.142857142857,0.0274331417801568,NA,NA,NA,NA,15927,0.6,328,0.6,42,24.5714285714286,0.163887855105116,NA,NA,NA,NA,NA,NA,0,1.58231305582353,3.01195567508916,1.09583023469194,1.81256555231239,1.9798216857547,1.69762259342238,2.74148958519003
"11-Apr-2021",573934,0.366,18159,0.313,578221,20.3,18285,31.3,793,905.571428571428,0.00569531677105584,117337,0.06,3628,0.063,118454,4.1,3677,6.3,214,231.857142857143,0.0192852011102627,1577681,0.389,26968,0.466,1587592,55.6,27227,46.6,1508,2224.28571428571,-0.0190215347347982,211285,0.157,7229,0.125,197098,6.9,7029,12,273,331.857142857143,0.00344976625007476,NA,NA,NA,NA,9705,0.3,213,0.4,11,15.4285714285714,0.0571584138399488,NA,NA,NA,NA,48150,1.7,757,1.3,128,113.428571428571,-0.0236476483006749,NA,NA,NA,NA,15938,0.6,325,0.6,11,26.1428571428571,0.0619916760279677,NA,NA,NA,NA,NA,NA,0,1.19410186614653,1.25926339743102,1.07174236732994,1.34286710564579,1.30922733182521,1.25632572142386,1.07433990422204
"12-Apr-2021",573934,0.366,18159,0.313,578757,20.3,18277,31.3,536,901,-0.00506089962051526,117337,0.06,3628,0.063,118607,4.2,3685,6.3,153,232.571428571429,0.00307597904789425,1577681,0.389,26968,0.466,1588988,55.6,27239,46.6,1396,2167.85714285714,-0.025696648900345,211285,0.157,7229,0.125,197312,6.9,7048,12.1,214,333.142857142857,0.00386681469997363,NA,NA,NA,NA,9709,0.3,214,0.4,4,14.7142857142857,-0.0474022388945841,NA,NA,NA,NA,48212,1.7,756,1.3,62,112.857142857143,-0.00505051578606874,NA,NA,NA,NA,15941,0.6,319,0.5,3,25,-0.0447001789179069,NA,NA,NA,NA,NA,NA,0,0.634387924638748,0.272168283966172,0.785808980075538,0.790280618674076,0.719985316594271,0.714926296522876,0.48839328708413
"13-Apr-2021",573934,0.366,18159,0.313,579375,20.3,18269,31.2,618,888.714285714286,-0.013729462148631,117337,0.06,3628,0.063,118815,4.2,3693,6.3,208,233.571428571429,0.00429053676886859,1577681,0.389,26968,0.466,1590125,55.6,27381,46.8,1137,2113.57142857143,-0.0253600510933891,211285,0.157,7229,0.125,197514,6.9,7061,12.1,202,327.714285714286,-0.0164292497810665,NA,NA,NA,NA,9720,0.3,214,0.4,11,14.2857142857143,-0.0295588022415445,NA,NA,NA,NA,48256,1.7,757,1.3,44,110.571428571429,-0.0204610718713401,NA,NA,NA,NA,15956,0.6,319,0.5,15,25,0,NA,NA,NA,NA,NA,NA,0,0.528496899677778,0.317484854999454,0.436236168443351,0.720354264316454,0.570042165314481,0.58441007528301,0.455397399057053
"14-Apr-2021",580054,0.366,18317,0.312,580054,20.3,18317,31.2,679,874.285714285714,-0.0163685690086481,118986,0.06,3702,0.063,118986,4.2,3702,6.3,171,235.571428571429,0.00852623922824503,1591357,0.389,27452,0.468,1591357,55.6,27452,46.8,1232,1953.71428571429,-0.0786468140751184,213686,0.157,7407,0.126,197722,6.9,7092,12.1,208,320.285714285714,-0.0229286940572111,NA,NA,NA,NA,9730,0.3,215,0.4,10,14.7142857142857,0.0295588022415445,NA,NA,NA,NA,48387,1.7,763,1.3,131,110.285714285714,-0.00258732356495095,NA,NA,NA,NA,15964,0.6,315,0.5,8,22.7142857142857,-0.0958817717032825,NA,NA,NA,NA,NA,NA,0,0.517298337812067,0.441808989517634,0.747610383583816,0.765177497111382,0.577051729979755,0.676634543008273,0.675749310647183
"15-Apr-2021",580054,0.366,18317,0.312,580850,20.3,18325,31.2,796,863.285714285714,-0.0126615191448129,118986,0.06,3702,0.063,119188,4.2,3713,6.3,202,232.857142857143,-0.0115890287587908,1591357,0.389,27452,0.468,1592932,55.6,27497,46.8,1575,1870.28571428571,-0.0436411151381204,213686,0.157,7407,0.126,197966,6.9,7108,12.1,244,309.857142857143,-0.0331020928052315,NA,NA,NA,NA,9745,0.3,215,0.4,15,15.7142857142857,0.0657513775627803,NA,NA,NA,NA,48556,1.7,762,1.3,169,110.428571428571,0.00129449856264596,NA,NA,NA,NA,15976,0.6,315,0.5,12,20.8571428571429,-0.0852975805118947,NA,NA,NA,NA,NA,NA,0,0.682692170450315,0.465329223434659,1.41779002637784,0.798891859430025,0.697540957523428,0.839607444723703,0.917420861321692
"16-Apr-2021",580054,0.366,18317,0.312,581832,20.3,18344,31.2,982,814.428571428571,-0.0582589793299775,118986,0.06,3702,0.063,119452,4.2,3722,6.3,264,221,-0.0522624432277423,1591357,0.389,27452,0.468,1595297,55.6,27539,46.8,2365,1814.71428571429,-0.0301631705976106,213686,0.157,7407,0.126,198214,6.9,7135,12.1,248,268.428571428571,-0.143526511413408,NA,NA,NA,NA,9759,0.3,216,0.4,14,11.5714285714286,-0.306031211119977,NA,NA,NA,NA,48717,1.7,770,1.3,161,116.714285714286,0.0553600462725807,NA,NA,NA,NA,16001,0.6,313,0.5,25,16.5714285714286,-0.230016430601972,NA,NA,NA,NA,NA,NA,0,1.08731064676321,1.0201755583541,1.67736516039179,1.06295604288324,0.847945242975815,1.10582043645264,1.18654642714335
"17-Apr-2021",580054,0.366,18317,0.312,582705,20.3,18365,31.2,873,753.857142857143,-0.0772838436259136,118986,0.06,3702,0.063,119717,4.2,3730,6.3,265,211,-0.0463045680416858,1591357,0.389,27452,0.468,1597381,55.6,27569,46.8,2084,1613.85714285714,-0.117300982296531,213686,0.157,7407,0.126,198481,6.9,7145,12.1,267,236.571428571429,-0.126334664468261,NA,NA,NA,NA,9773,0.3,217,0.4,14,11.2857142857143,-0.0250013022054172,NA,NA,NA,NA,48878,1.7,777,1.3,161,122.285714285714,0.0466312812817389,NA,NA,NA,NA,16018,0.6,313,0.5,17,13,-0.242730684589514,NA,NA,NA,NA,NA,NA,0,1.34512408293564,1.35079800354699,1.55628734787638,1.26405264656765,0.970352028601028,1.21180517498237,1.20032199379766
"18-Apr-2021",580054,0.366,18317,0.312,583309,20.3,18371,31.2,604,726.857142857143,-0.0364729283857095,118986,0.06,3702,0.063,119930,4.2,3731,6.3,213,210.857142857143,-0.000677277370962237,1591357,0.389,27452,0.468,1599172,55.6,27565,46.8,1791,1654.28571428571,0.0247422684000576,213686,0.157,7407,0.126,198685,6.9,7148,12.1,204,226.714285714286,-0.0425596144187956,NA,NA,NA,NA,9779,0.3,217,0.4,6,10.5714285714286,-0.0653827592628518,NA,NA,NA,NA,48998,1.7,779,1.3,120,121.142857142857,-0.00938974034983886,NA,NA,NA,NA,16035,0.6,313,0.5,17,13.8571428571429,0.0638514719865326,NA,NA,NA,NA,NA,NA,0,1.17818071575704,1.14875944329023,1.20595564194019,1.14218582850211,0.932459886242257,0.957718504461449,0.853876445031529
"19-Apr-2021",580054,0.366,18317,0.312,583815,20.3,18383,31.2,506,722.571428571428,-0.0059136777900477,118986,0.06,3702,0.063,120097,4.2,3732,6.3,167,212.857142857143,0.00944039377908723,1591357,0.389,27452,0.468,1600240,55.6,27573,46.8,1068,1607.42857142857,-0.0287335815172396,213686,0.157,7407,0.126,198848,6.9,7153,12.1,163,219.428571428571,-0.0326638068187917,NA,NA,NA,NA,9786,0.3,217,0.4,7,11,0.0397403286495144,NA,NA,NA,NA,49056,1.7,779,1.3,58,120.571428571429,-0.00472814119594567,NA,NA,NA,NA,16053,0.6,313,0.5,18,16,0.143787892791712,NA,NA,NA,NA,NA,NA,0,0.822614736668669,1.12784919742636,0.68914003260059,0.871977206700355,0.739733128113914,0.696144348226927,0.553264909117336
"20-Apr-2021",580054,0.366,18317,0.312,584471,20.3,18406,31.2,656,728,0.00748477002208858,118986,0.06,3702,0.063,120292,4.2,3738,6.3,195,211,-0.00876311640812499,1591357,0.389,27452,0.468,1601596,55.6,27616,46.8,1356,1638.71428571429,0.0192762206715207,213686,0.157,7407,0.126,199042,6.9,7164,12.1,194,218.285714285714,-0.00522194398115161,NA,NA,NA,NA,9796,0.3,217,0.4,10,10.8571428571429,-0.0130720815673531,NA,NA,NA,NA,49106,1.7,780,1.3,50,121.428571428571,0.00708385488840513,NA,NA,NA,NA,16064,0.6,314,0.5,11,15.4285714285714,-0.0363676441708747,NA,NA,NA,NA,NA,NA,0,0.669698649007579,0.900202376753186,0.40098224919034,0.804988369459927,0.732298522040229,0.727480499939166,0.727901805969469
"21-Apr-2021",585252,0.366,18444,0.312,585252,20.3,18444,31.2,781,742.571428571428,0.0198180179494365,120487,0.06,3745,0.063,120487,4.2,3745,6.3,195,214.428571428571,0.0161185491020817,1603628,0.389,27643,0.467,1603628,55.6,27643,46.7,2032,1753,0.0674166436952799,215345,0.157,7499,0.127,199276,6.9,7187,12.2,234,222,0.0168725612011267,NA,NA,NA,NA,9816,0.3,215,0.4,20,12.2857142857143,0.123613955967177,NA,NA,NA,NA,49272,1.7,784,1.3,166,126.428571428571,0.0403512955235668,NA,NA,NA,NA,16069,0.6,312,0.5,5,15,-0.0281708769666964,NA,NA,NA,NA,NA,NA,0,0.953029258263152,0.50020364334878,0.834320113589316,0.876884434087868,0.919199595703406,0.944918089474077,1.36611569528341
"22-Apr-2021",585252,0.366,18444,0.312,585770,20.3,18466,31.2,518,702.857142857143,-0.0549654057150821,120487,0.06,3745,0.063,120656,4.2,3752,6.3,169,209.714285714286,-0.0222306224590003,1603628,0.389,27643,0.467,1605058,55.6,27696,46.8,1430,1732.28571428571,-0.0118868473448721,215345,0.157,7499,0.127,199424,6.9,7199,12.2,148,208.285714285714,-0.0637666183589891,NA,NA,NA,NA,9818,0.3,215,0.4,2,10.4285714285714,-0.163887855105116,NA,NA,NA,NA,49345,1.7,786,1.3,73,112.714285714286,-0.114821324162055,NA,NA,NA,NA,16081,0.6,312,0.5,12,15,0,NA,NA,NA,NA,NA,NA,0,1.03183458370974,0.542762486223503,1.03383360463275,0.850554919074654,0.870362016993223,0.909573290460678,1.09103448893082
"23-Apr-2021",585252,0.366,18444,0.312,586286,20.3,18480,31.2,516,636.285714285714,-0.099505961669041,120487,0.06,3745,0.063,120883,4.2,3755,6.3,227,204.428571428571,-0.0255274296180108,1603628,0.389,27643,0.467,1606081,55.6,27714,46.8,1023,1540.57142857143,-0.117288353479587,215345,0.157,7499,0.127,199608,6.9,7206,12.2,184,199.142857142857,-0.0448883212481341,NA,NA,NA,NA,9827,0.3,215,0.4,9,9.71428571428572,-0.0709517359722844,NA,NA,NA,NA,49428,1.7,787,1.3,83,101.571428571429,-0.104093891042633,NA,NA,NA,NA,16086,0.6,313,0.5,5,12.1428571428571,-0.211309093667207,NA,NA,NA,NA,NA,NA,0,0.75521162449162,0.596953587775659,0.730636908228641,0.960166882285107,0.785430671854702,0.748897106790312,0.558208602833555
"24-Apr-2021",585252,0.366,18444,0.312,586823,20.3,18494,31.2,537,588.285714285714,-0.0784349602295782,120487,0.06,3745,0.063,121090,4.2,3762,6.3,207,196.142857142857,-0.0413753737884797,1603628,0.389,27643,0.467,1607394,55.6,27736,46.7,1313,1430.42857142857,-0.0741793054442859,215345,0.157,7499,0.127,199793,6.9,7214,12.2,185,187.428571428571,-0.0606246218164355,NA,NA,NA,NA,9841,0.3,218,0.4,14,9.71428571428571,0,NA,NA,NA,NA,49511,1.7,789,1.3,83,90.4285714285714,-0.116202007659064,NA,NA,NA,NA,16089,0.6,313,0.5,3,10.1428571428571,-0.179971379449001,NA,NA,NA,NA,NA,NA,0,0.725195392475119,0.339494021444575,0.793970066767202,1.0862179281745,0.900090031084668,0.781373084610298,1.09821430325457
"25-Apr-2021",585252,0.366,18444,0.312,587420,20.3,18501,31.2,597,587.285714285714,-0.00170130068985586,120487,0.06,3745,0.063,121275,4.2,3762,6.3,185,192.142857142857,-0.0206041137320314,1603628,0.389,27643,0.467,1609135,55.6,27738,46.7,1741,1423.28571428571,-0.0050060176629465,215345,0.157,7499,0.127,199995,6.9,7216,12.2,202,187.142857142857,-0.00152555330883697,NA,NA,NA,NA,9851,0.3,218,0.4,10,10.2857142857143,0.0571584138399484,NA,NA,NA,NA,49600,1.7,790,1.3,89,86,-0.0502129768353559,NA,NA,NA,NA,16100,0.6,313,0.5,11,9.28571428571429,-0.0882926071456782,NA,NA,NA,NA,NA,NA,0,0.983213793383388,0.647574385078368,0.854296179693817,0.995142680876516,0.982966942249641,0.880356977915972,1.2049766001786
"26-Apr-2021",585252,0.366,18444,0.312,587870,20.3,18502,31.2,450,579.285714285714,-0.013715620348365,120487,0.06,3745,0.063,121467,4.2,3764,6.3,192,195.714285714286,0.0184167267862314,1603628,0.389,27643,0.467,1610105,55.6,27739,46.7,970,1409.28571428571,-0.00988509158814033,215345,0.157,7499,0.127,200145,6.9,7217,12.2,150,185.285714285714,-0.0099732318787531,NA,NA,NA,NA,9857,0.3,218,0.4,6,10.1428571428571,-0.0139862419747399,NA,NA,NA,NA,49635,1.7,791,1.3,35,82.7142857142857,-0.0389549677358252,NA,NA,NA,NA,16111,0.6,313,0.5,11,8.28571428571429,-0.113944259349218,NA,NA,NA,NA,NA,NA,0,0.921678962513038,1.16926177295665,0.649128755747648,0.949916698288511,0.921662354371124,0.856189131289312,0.836571322988413
"27-Apr-2021",585252,0.366,18444,0.312,588338,20.3,18491,31.1,468,552.428571428571,-0.0474716749422166,120487,0.06,3745,0.063,121633,4.2,3771,6.3,166,191.571428571429,-0.0213951355404927,1603628,0.389,27643,0.467,1611216,55.6,27807,46.8,1111,1374.28571428571,-0.0251488747969635,215345,0.157,7499,0.127,200311,6.9,7227,12.2,166,181.285714285714,-0.0218247166020564,NA,NA,NA,NA,9863,0.3,218,0.4,6,9.57142857142857,-0.0579872576503493,NA,NA,NA,NA,49673,1.7,791,1.3,38,81,-0.0209431738452439,NA,NA,NA,NA,16124,0.6,314,0.5,13,8.57142857142857,0.0339015516756813,NA,NA,NA,NA,NA,NA,0,0.726786087062821,1.43899617785767,0.40329149208331,0.898673439699361,0.838509885642416,0.780271557063636,0.629448446311399
"28-Apr-2021",588878,0.366,18521,0.311,588878,20.3,18521,31.1,540,518,-0.0643489002925008,121791,0.06,3775,0.063,121791,4.2,3775,6.3,158,186.285714285714,-0.0279791407950798,1612971,0.389,27847,0.468,1612971,55.6,27847,46.8,1755,1334.71428571429,-0.0292168648667968,216642,0.157,7551,0.127,200513,6.9,7237,12.2,202,176.714285714286,-0.0255400953218992,NA,NA,NA,NA,9874,0.3,219,0.4,11,8.28571428571428,-0.144249608844547,NA,NA,NA,NA,49815,1.7,791,1.3,142,77.5714285714286,-0.0432499837938165,NA,NA,NA,NA,16129,0.6,314,0.5,5,8.57142857142857,-4.44089209850063e-16,NA,NA,NA,NA,NA,NA,0,1.02162232727627,1.10183302428041,1.06771857042189,0.820979571818691,0.991907428913086,0.88742398351021,0.892788186764907
"29-Apr-2021",588878,0.366,18521,0.311,589492,20.3,18553,31.1,614,531.714285714286,0.0261310458874,121791,0.06,3775,0.063,121978,4.2,3781,6.3,187,188.857142857143,0.0137092779250327,1612971,0.389,27847,0.468,1614933,55.6,27888,46.8,1962,1410.71428571429,0.0553789109763674,216642,0.157,7551,0.127,200736,6.9,7245,12.2,223,187.428571428571,0.0588635971115457,NA,NA,NA,NA,9880,0.3,219,0.4,6,8.85714285714286,0.0666913744986721,NA,NA,NA,NA,49928,1.7,794,1.3,113,83.2857142857143,0.071077866416557,NA,NA,NA,NA,16139,0.6,315,0.5,10,8.28571428571428,-0.0339015516756809,NA,NA,NA,NA,NA,NA,0,1.37883944225336,0.872306415432074,1.69317252326817,0.893886932559671,1.17619159415535,1.06064282555354,0.959701141213717
"30-Apr-2021",588878,0.366,18521,0.311,583256,20.2,18363,31,0,458,-0.149237104032698,121791,0.06,3775,0.063,121752,4.2,3753,6.3,0,156.428571428571,-0.18839137816103,1612971,0.389,27847,0.468,1616542,55.9,27849,47,1609,1494.42857142857,0.057647745574438,216642,0.157,7551,0.127,199590,6.9,7136,12.1,0,161.142857142857,-0.151106537446029,NA,NA,NA,NA,9566,0.3,216,0.4,0,7.57142857142857,-0.15684247149297,NA,NA,NA,NA,49643,1.7,776,1.3,0,71.4285714285714,-0.1535790879283,NA,NA,NA,NA,15909,0.5,313,0.5,0,7.57142857142857,-0.0901510969942976,NA,NA,NA,NA,NA,NA,0,1.33250273837977,0.581676508579385,0.771038302133916,0.502958616165133,0.623543785015663,0.581901025481062,0.39485593284099
"01-May-2021",588878,0.366,18521,0.311,584041,20.2,18408,31,785,493.428571428571,0.0745089255371258,121791,0.06,3775,0.063,121990,4.2,3767,6.3,238,160.857142857143,0.0279171664490345,1612971,0.389,27847,0.468,1618528,55.9,27886,47,1986,1590.57142857143,0.0623494333996923,216642,0.157,7551,0.127,199823,6.9,7157,12.1,233,168,0.0416726964005676,NA,NA,NA,NA,9583,0.3,216,0.4,17,8,0.0550597771830272,NA,NA,NA,NA,49737,1.7,779,1.3,94,73,0.0217614917815121,NA,NA,NA,NA,15930,0.5,314,0.5,21,10.1428571428571,0.292387963489193,NA,NA,NA,NA,NA,NA,0,1.2679276670489,1.19704893208961,0.592051352480244,0.667264690711644,0.644777859683144,0.753365746223688,1.06137354304115
"02-May-2021",588878,0.366,18521,0.311,584541,20.2,18414,31,500,479.571428571429,-0.0284852617265887,121791,0.06,3775,0.063,122153,4.2,3768,6.3,163,157.714285714286,-0.0197315818625956,1612971,0.389,27847,0.468,1619956,55.9,27892,47,1428,1545.85714285714,-0.0285147991718047,216642,0.157,7551,0.127,199977,6.9,7159,12.1,154,161.142857142857,-0.0416726964005676,NA,NA,NA,NA,9592,0.3,216,0.4,9,7.85714285714286,-0.018018505502678,NA,NA,NA,NA,49867,1.7,780,1.3,130,78.8571428571428,0.0771784560733906,NA,NA,NA,NA,15940,0.5,314,0.5,10,10,-0.0141846349919561,NA,NA,NA,NA,NA,NA,0,1.12217693734551,1.87007493770246,1.3914528682591,1.22612763394412,1.12031041894121,1.30664478789338,1.75260383804743
